customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;Street;Home;address;postcode;state;country;property_valuation
573;Maurits;Kix;Male;1994-03-07;General Manager;n/a;Mass Customer;N;No;Pawling Alley;8;8 Pawling Alley;3930;Victoria;Australia;8
574;Gerard;Steketee;Male;1990-04-09;Senior Cost Accountant;Financial Services;Mass Customer;N;No;Carioca Way;4;4 Carioca Way;3182;Victoria;Australia;10
575;Etan;Poyle;Male;1956-06-10;VP Accounting;Financial Services;High Net Worth;N;Yes;Stoughton Lane;4559;4559 Stoughton Lane;2097;NSW;Australia;10
576;Bart;Eakle;Male;1977-05-19;Recruiter;Retail;Mass Customer;N;Yes;Surrey Road;7046;7046 Surrey Road;2287;NSW;Australia;7
577;Nadean;Fielding;Female;1956-04-08;;Property;Mass Customer;N;Yes;Warbler Crossing;58821;58821 Warbler Crossing;2291;NSW;Australia;9
578;Charyl;Haimes;Female;1995-01-24;Web Developer I;n/a;High Net Worth;N;Yes;Delladonna Plaza;95;95 Delladonna Plaza;2283;NSW;Australia;4
579;Cathlene;Bellas;Female;1974-06-11;Software Engineer II;Health;Mass Customer;N;No;Sommers Circle;8;8 Sommers Circle;2305;NSW;Australia;7
580;Johnathan;Audiss;Male;1975-12-03;Compensation Analyst;Financial Services;Mass Customer;N;Yes;Lunder Place;3;3 Lunder Place;2300;NSW;Australia;10
581;Brenna;Dacks;Female;1969-05-22;Computer Systems Analyst IV;Financial Services;Mass Customer;N;Yes;Loftsgordon Pass;93098;93098 Loftsgordon Pass;4179;QLD;Australia;4
582;Rhoda;McKeown;U;;Staff Scientist;IT;Affluent Customer;N;No;Manufacturers Junction;61493;61493 Manufacturers Junction;2539;NSW;Australia;9
583;Tirrell;Haysham;Male;1986-04-14;Registered Nurse;Health;Mass Customer;N;No;Declaration Hill;1192;1192 Declaration Hill;3207;Victoria;Australia;8
584;Fiona;Clines;Female;1995-09-15;Tax Accountant;Manufacturing;Affluent Customer;N;Yes;Cherokee Terrace;62;62 Cherokee Terrace;2630;NSW;Australia;1
585;Tiphany;Bonnier;Female;1978-04-20;Pharmacist;Health;Mass Customer;N;Yes;Saint Paul Way;01736;01736 Saint Paul Way;2154;NSW;Australia;11
586;Jayme;Baunton;Female;1999-03-15;Chief Design Engineer;Manufacturing;Mass Customer;N;No;Carberry Trail;9816;9816 Carberry Trail;2036;NSW;Australia;11
587;Adolphus;Seers;Male;1966-05-27;Registered Nurse;Health;Mass Customer;N;Yes;Gina Pass;36912;36912 Gina Pass;2133;NSW;Australia;11
588;Gunther;Jackman;Male;1963-10-05;Assistant Media Planner;Entertainment;Mass Customer;N;No;Hoepker Lane;86857;86857 Hoepker Lane;4300;QLD;Australia;8
589;Duff;Anan;Male;1995-12-07;Compensation Analyst;Financial Services;Mass Customer;N;Yes;Arkansas Terrace;8435;8435 Arkansas Terrace;2340;NSW;Australia;4
590;Ddene;Burleton;Female;1988-09-09;Assistant Professor;Health;Mass Customer;N;Yes;Novick Center;25;25 Novick Center;2010;NSW;Australia;9
591;Sydney;Endacott;Male;1974-10-02;Business Systems Development Analyst;Entertainment;Affluent Customer;N;No;Elka Place;0278;0278 Elka Place;4305;QLD;Australia;4
592;Edik;Connichie;Male;1992-09-24;VP Sales;Manufacturing;Mass Customer;N;No;Cottonwood Park;067;067 Cottonwood Park;4340;QLD;Australia;2
593;Eugenius;Packe;Male;1984-08-07;Structural Analysis Engineer;n/a;Mass Customer;N;No;Knutson Road;60010;60010 Knutson Road;3137;Victoria;Australia;7
594;Humfrey;Frankland;Male;1980-07-22;Office Assistant II;n/a;Mass Customer;N;No;Hayes Park;945;945 Hayes Park;2075;NSW;Australia;12
595;Nikola;Jeanon;Male;1973-05-12;VP Marketing;Financial Services;Mass Customer;N;No;Huxley Parkway;86;86 Huxley Parkway;3068;Victoria;Australia;8
596;Sue;Chapelhow;Female;1968-10-20;Recruiter;Property;Affluent Customer;N;No;Rigney Way;0;0 Rigney Way;2148;NSW;Australia;8
597;Cassandra;Aucoate;Female;1954-12-10;Recruiter;Manufacturing;Mass Customer;N;No;Meadow Ridge Parkway;71;71 Meadow Ridge Parkway;2539;NSW;Australia;11
598;Zebulen;Swadon;Male;1967-06-27;Financial Advisor;Financial Services;High Net Worth;N;No;Iowa Center;506;506 Iowa Center;4580;QLD;Australia;3
599;Ernestus;Cruden;U;;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes;Clove Junction;846;846 Clove Junction;4300;QLD;Australia;5
600;Duke;Allnatt;Male;1974-05-10;Nurse;Argiculture;Mass Customer;N;Yes;Pepper Wood Way;07;07 Pepper Wood Way;2750;NSW;Australia;8
601;Ken;Renfree;Male;1992-12-04;Senior Quality Engineer;Retail;High Net Worth;N;Yes;Thierer Junction;425;425 Thierer Junction;2761;NSW;Australia;8
602;Lebbie;Bruck;Female;1992-03-28;Office Assistant II;n/a;High Net Worth;N;Yes;Ridgeview Circle;876;876 Ridgeview Circle;2566;NSW;Australia;8
603;Alidia;Durrett;Female;1987-04-18;Marketing Assistant;Financial Services;Affluent Customer;N;No;Canary Drive;00164;00164 Canary Drive;2041;NSW;Australia;11
604;Mella;Petrovsky;Female;1998-02-10;Help Desk Operator;IT;Affluent Customer;N;No;Talmadge Lane;61;61 Talmadge Lane;4504;QLD;Australia;6
605;Bart;Creenan;Male;1972-03-26;Electrical Engineer;Manufacturing;Mass Customer;N;Yes;Birchwood Alley;55;55 Birchwood Alley;2176;NSW;Australia;9
606;Filia;Rosson;Female;1989-07-16;Chemical Engineer;Manufacturing;Mass Customer;N;Yes;Dapin Drive;3785;3785 Dapin Drive;2036;NSW;Australia;6
607;Adelaida;Redmond;Female;1976-08-10;Dental Hygienist;Health;Mass Customer;N;No;Ryan Hill;83;83 Ryan Hill;4551;QLD;Australia;8
608;Alisun;Heinecke;Female;1980-01-08;Accounting Assistant I;Retail;High Net Worth;N;Yes;Huxley Trail;679;679 Huxley Trail;2087;NSW;Australia;11
609;Margalit;Dorwood;Female;2000-11-06;Computer Systems Analyst II;Health;Mass Customer;N;No;Hoffman Way;2;2 Hoffman Way;2212;NSW;Australia;9
610;Hyatt;Craine;Male;1958-03-16;Help Desk Technician;Financial Services;Mass Customer;N;Yes;Rowland Court;786;786 Rowland Court;2035;NSW;Australia;11
611;Otto;Huriche;Male;1986-12-20;Help Desk Technician;Manufacturing;Mass Customer;N;Yes;Drewry Alley;375;375 Drewry Alley;4120;QLD;Australia;9
612;Grange;Skillington;Male;1962-01-12;GIS Technical Architect;Health;Mass Customer;N;No;Basil Alley;608;608 Basil Alley;2306;NSW;Australia;4
613;Carolann;O'Hallagan;Female;1989-11-14;Analyst Programmer;Property;High Net Worth;N;No;Schmedeman Hill;9;9 Schmedeman Hill;4075;QLD;Australia;7
614;Nonnah;Johns;Female;1995-09-12;;Manufacturing;Mass Customer;N;Yes;Roth Terrace;95022;95022 Roth Terrace;3975;Victoria;Australia;7
615;Rebeca;Martonfi;Female;1956-05-11;Human Resources Assistant I;Property;Mass Customer;N;No;Pawling Circle;66897;66897 Pawling Circle;2066;NSW;Australia;9
616;Perl;Bysaker;Female;1995-07-13;;Health;High Net Worth;N;No;Thackeray Crossing;1;1 Thackeray Crossing;4114;QLD;Australia;3
617;Idell;Cole;Female;1960-08-01;Director of Sales;Property;Mass Customer;N;No;Schiller Court;363;363 Schiller Court;2763;NSW;Australia;7
618;Lucho;Mitie;Male;1962-04-05;Electrical Engineer;Manufacturing;Affluent Customer;N;Yes;Fisk Lane;1923;1923 Fisk Lane;4341;QLD;Australia;3
619;Finn;Dahlman;Male;1977-08-14;Speech Pathologist;Property;Mass Customer;N;No;Loeprich Avenue;4;4 Loeprich Avenue;4022;QLD;Australia;3
620;Willy;Langley;Female;1973-03-26;Financial Analyst;Financial Services;Mass Customer;N;Yes;Prentice Road;575;575 Prentice Road;2168;NSW;Australia;8
621;Constantin;Giacobbo;Male;1964-11-29;Systems Administrator III;n/a;High Net Worth;N;No;Melrose Road;8;8 Melrose Road;4116;QLD;Australia;7
622;Arri;Lamden;Male;1968-10-18;;Financial Services;Mass Customer;N;No;Rowland Street;226;226 Rowland Street;4178;QLD;Australia;7
623;Hazel;Brokenshire;Male;1988-04-23;Health Coach II;Property;High Net Worth;N;No;Springs Junction;6;6 Springs Junction;4123;QLD;Australia;5
624;Winny;Girtin;Male;1976-01-13;Research Assistant II;Manufacturing;Mass Customer;N;Yes;Garrison Drive;4744;4744 Garrison Drive;4132;QLD;Australia;4
625;Abra;Probets;Female;1974-11-27;Assistant Media Planner;Entertainment;High Net Worth;N;Yes;Nelson Drive;64;64 Nelson Drive;4820;QLD;Australia;1
626;Albrecht;Forty;Male;1992-11-24;Geological Engineer;Manufacturing;Mass Customer;N;No;Linden Park;87;87 Linden Park;2153;NSW;Australia;10
627;Shanta;Knill;Female;1970-09-24;;n/a;High Net Worth;N;No;Glacier Hill Alley;329;329 Glacier Hill Alley;3076;Victoria;Australia;8
628;Mallissa;Gillespie;Female;1981-10-24;Actuary;Financial Services;Mass Customer;N;No;Cordelia Junction;725;725 Cordelia Junction;3028;Victoria;Australia;8
629;Basil;Brellin;Male;1960-12-06;Chemical Engineer;Manufacturing;High Net Worth;N;No;Cody Place;32;32 Cody Place;4035;QLD;Australia;8
630;D'arcy;Rowden;Male;1986-08-11;Statistician III;Property;Affluent Customer;N;Yes;Namekagon Pass;04;04 Namekagon Pass;2326;NSW;Australia;3
631;Ortensia;Dronsfield;Female;1966-09-14;Computer Systems Analyst I;Health;Affluent Customer;N;No;Petterle Place;165;165 Petterle Place;2145;NSW;Australia;8
632;Angeli;O'Hegertie;Male;1998-04-26;General Manager;Health;Mass Customer;N;No;Golf Drive;8;8 Golf Drive;2747;NSW;Australia;9
633;Alair;Hopkins;Male;1986-03-12;Nurse;n/a;High Net Worth;N;Yes;Tennyson Plaza;9427;9427 Tennyson Plaza;2759;NSW;Australia;8
634;Melonie;Zisneros;Female;1978-01-30;Speech Pathologist;Manufacturing;Mass Customer;N;No;Vermont Center;8300;8300 Vermont Center;3429;Victoria;Australia;6
635;Joelle;Prior;Female;1976-09-25;Programmer Analyst IV;n/a;Mass Customer;N;Yes;Upham Crossing;44;44 Upham Crossing;2148;NSW;Australia;7
636;Alejandrina;Canavan;Female;1971-09-02;Systems Administrator II;n/a;Mass Customer;N;No;Forest Avenue;18;18 Forest Avenue;2204;NSW;Australia;9
637;Mercy;Wilsone;Female;1976-09-23;Health Coach I;Health;High Net Worth;N;No;Michigan Parkway;049;049 Michigan Parkway;3337;Victoria;Australia;6
638;Joey;Ledram;Male;1967-04-29;;Manufacturing;High Net Worth;N;No;Hayes Park;831;831 Hayes Park;4218;QLD;Australia;8
639;Mayor;Ismay;Male;1974-06-03;Nuclear Power Engineer;Manufacturing;Mass Customer;N;No;Merry Crossing;491;491 Merry Crossing;3011;Victoria;Australia;4
640;Galvin;O'Keenan;Male;1975-07-12;Librarian;Entertainment;High Net Worth;N;Yes;Randy Way;598;598 Randy Way;2380;NSW;Australia;1
641;Foster;Haysar;Male;1974-11-21;Accounting Assistant I;Manufacturing;Affluent Customer;N;No;Hagan Park;5873;5873 Hagan Park;3015;Victoria;Australia;10
642;Les;Mines;Male;1972-12-19;Automation Specialist IV;Property;Mass Customer;N;No;Erie Hill;3;3 Erie Hill;3564;Victoria;Australia;2
643;Carolee;Butters;Female;1982-12-29;Assistant Media Planner;Entertainment;Mass Customer;N;Yes;Old Gate Pass;678;678 Old Gate Pass;3171;Victoria;Australia;9
644;Tomlin;Hastwall;Male;1999-12-22;Administrative Officer;Health;Affluent Customer;N;No;Mayfield Road;9;9 Mayfield Road;4551;QLD;Australia;7
645;Randolf;Durant;Male;1971-04-01;Analyst Programmer;n/a;High Net Worth;N;No;Crowley Circle;41759;41759 Crowley Circle;2560;NSW;Australia;8
646;Rowena;Parchment;Female;1973-07-22;Human Resources Manager;Manufacturing;Affluent Customer;N;No;Dennis Alley;9892;9892 Dennis Alley;2565;NSW;Australia;7
647;Stanislas;Baildon;Male;1957-01-23;Assistant Manager;Retail;Mass Customer;N;Yes;Moland Trail;58729;58729 Moland Trail;2035;NSW;Australia;12
648;Gardiner;Nutley;Male;1978-06-04;Accountant II;Financial Services;Mass Customer;N;Yes;Coleman Trail;36360;36360 Coleman Trail;3850;Victoria;Australia;3
649;Krissie;Dinan;Female;1974-12-07;Legal Assistant;Financial Services;Mass Customer;N;Yes;Aberg Hill;67;67 Aberg Hill;2519;NSW;Australia;4
650;Matthew;Petschelt;Male;1977-10-24;Assistant Manager;Health;Mass Customer;N;No;La Follette Way;88;88 La Follette Way;2166;NSW;Australia;8
651;Minni;Deegin;Female;1973-10-24;Tax Accountant;Health;Affluent Customer;N;No;Welch Lane;2884;2884 Welch Lane;3807;Victoria;Australia;8
652;Edee;Stoker;Female;1996-11-24;Staff Scientist;Financial Services;High Net Worth;N;Yes;Meadow Vale Hill;60;60 Meadow Vale Hill;3032;Victoria;Australia;5
653;Maxy;Hurles;Male;1968-01-28;Graphic Designer;Financial Services;Affluent Customer;N;Yes;Eagle Crest Lane;9912;9912 Eagle Crest Lane;4800;QLD;Australia;7
654;Noelani;Andreuzzi;Female;1993-05-19;Administrative Officer;Manufacturing;Affluent Customer;N;No;Thackeray Circle;355;355 Thackeray Circle;3025;Victoria;Australia;9
655;Stuart;Gebhardt;Male;1974-11-25;General Manager;Manufacturing;Affluent Customer;N;Yes;Anniversary Avenue;56;56 Anniversary Avenue;2121;NSW;Australia;12
656;Marty;Lebreton;Female;1978-11-17;Automation Specialist III;Manufacturing;High Net Worth;N;Yes;Autumn Leaf Avenue;14;14 Autumn Leaf Avenue;2570;NSW;Australia;10
657;Hoyt;;Male;1993-02-18;Safety Technician II;Manufacturing;Affluent Customer;N;No;Graedel Way;30274;30274 Graedel Way;2577;NSW;Australia;7
658;Donn;Bonnell;Male;1944-01-24;Tax Accountant;Manufacturing;Affluent Customer;N;Yes;Mesta Terrace;74013;74013 Mesta Terrace;3084;Victoria;Australia;9
659;Natalee;Stringman;Female;1979-10-09;;Financial Services;Affluent Customer;N;Yes;Lindbergh Center;15;15 Lindbergh Center;2199;NSW;Australia;9
660;Stormi;;Female;1995-07-29;Geological Engineer;Manufacturing;High Net Worth;N;No;Corscot Hill;3;3 Corscot Hill;4870;QLD;Australia;5
661;Cinderella;Haslen;Female;1988-05-07;Sales Associate;IT;High Net Worth;N;No;Nelson Point;77006;77006 Nelson Point;4171;QLD;Australia;10
662;Bonnibelle;Imos;Female;1967-07-04;Chemical Engineer;Manufacturing;Mass Customer;N;Yes;Mesta Plaza;25;25 Mesta Plaza;3975;Victoria;Australia;8
663;Massimo;Seymour;Male;1997-07-17;VP Sales;Property;Affluent Customer;N;Yes;Namekagon Crossing;1349;1349 Namekagon Crossing;2134;NSW;Australia;12
664;Mathe;Scatcher;Male;1994-10-05;Research Nurse;Health;High Net Worth;N;No;Shasta Avenue;186;186 Shasta Avenue;2066;NSW;Australia;9
665;Chan;Kirckman;Male;1997-04-19;Human Resources Assistant I;n/a;Mass Customer;N;No;Warbler Road;48;48 Warbler Road;4053;QLD;Australia;7
666;Anselma;Ricardon;Female;1983-11-01;Social Worker;Health;High Net Worth;N;Yes;Farragut Place;756;756 Farragut Place;4740;QLD;Australia;2
667;Nicoline;Samwayes;Female;1994-03-19;Payment Adjustment Coordinator;Manufacturing;High Net Worth;N;Yes;Mifflin Hill;197;197 Mifflin Hill;2260;NSW;Australia;10
668;Ebony;Threadgall;Female;1966-08-26;Junior Executive;Health;Mass Customer;N;No;Independence Pass;618;618 Independence Pass;2800;NSW;Australia;1
669;Fleur;Whittlesea;Female;1980-11-02;Research Associate;n/a;Mass Customer;N;No;Morning Drive;2836;2836 Morning Drive;2304;NSW;Australia;7
670;Janifer;Pountain;Female;1992-11-09;Business Systems Development Analyst;Retail;Affluent Customer;N;No;Lawn Hill;8;8 Lawn Hill;3752;Victoria;Australia;7
671;Aristotle;Vanni;Male;1984-07-25;;Argiculture;Mass Customer;N;No;Cascade Crossing;99;99 Cascade Crossing;2048;NSW;Australia;12
672;Kleon;Pallatina;Male;1977-01-12;Analog Circuit Design manager;Retail;High Net Worth;N;No;Sunfield Circle;4;4 Sunfield Circle;2194;NSW;Australia;8
673;Artie;Ommanney;Male;1975-06-27;VP Sales;Health;Mass Customer;N;Yes;Lyons Alley;5;5 Lyons Alley;2216;NSW;Australia;10
674;Dalila;Rosel;Female;1954-08-22;Developer II;n/a;Mass Customer;N;No;Sugar Point;96910;96910 Sugar Point;4352;QLD;Australia;7
675;Sharl;Wiggin;Female;1976-12-19;Administrative Assistant I;Financial Services;Mass Customer;N;Yes;Maple Court;558;558 Maple Court;2557;NSW;Australia;9
676;Curtis;;Male;1968-05-19;Senior Editor;n/a;High Net Worth;N;Yes;Union Center;9114;9114 Union Center;2209;NSW;Australia;7
677;El;Toupe;Male;1997-07-28;Senior Cost Accountant;Financial Services;Mass Customer;N;No;Hanson Junction;76;76 Hanson Junction;2147;NSW;Australia;9
678;Ambur;Symcoxe;Female;1995-08-31;Accounting Assistant II;IT;High Net Worth;N;No;Sheridan Park;3;3 Sheridan Park;2548;NSW;Australia;8
679;Yolande;Whild;Female;1974-10-21;Registered Nurse;Health;Mass Customer;N;No;Forster Point;40545;40545 Forster Point;2262;NSW;Australia;7
680;Gay;Pickersgill;U;;;IT;High Net Worth;N;Yes;Jackson Terrace;8425;8425 Jackson Terrace;2763;NSW;Australia;9
681;Jobyna;Elgey;Female;1978-09-18;VP Product Management;Manufacturing;Mass Customer;N;Yes;Westerfield Plaza;39035;39035 Westerfield Plaza;2463;NSW;Australia;4
682;Ole;Euplate;Male;1971-03-16;Health Coach IV;Health;Affluent Customer;N;Yes;Riverside Park;8234;8234 Riverside Park;2481;NSW;Australia;9
683;Brennan;Gagen;Male;1962-05-16;;Manufacturing;Mass Customer;N;Yes;Daystar Parkway;4535;4535 Daystar Parkway;2072;NSW;Australia;12
684;Malvin;;Male;1987-07-03;Desktop Support Technician;Financial Services;Mass Customer;N;No;Fallview Avenue;95;95 Fallview Avenue;3155;Victoria;Australia;8
685;Booth;Birkin;U;;Senior Developer;IT;Mass Customer;N;No;Bellgrove Trail;75826;75826 Bellgrove Trail;3095;Victoria;Australia;10
686;Hallie;Le feaver;Female;1954-07-17;GIS Technical Architect;Argiculture;High Net Worth;N;Yes;Susan Park;64080;64080 Susan Park;4207;QLD;Australia;7
687;Welby;Ninnotti;Male;1959-02-10;Executive Secretary;Retail;High Net Worth;N;Yes;Veith Pass;8179;8179 Veith Pass;2577;NSW;Australia;7
688;Baron;Bullus;Male;1969-02-15;Junior Executive;Health;High Net Worth;N;No;Maple Parkway;5;5 Maple Parkway;2160;NSW;Australia;9
689;Hamnet;Berford;Male;1966-05-19;Senior Developer;Entertainment;High Net Worth;N;Yes;Carey Drive;0;0 Carey Drive;4110;QLD;Australia;4
690;Lindsey;;Male;1987-03-27;Assistant Professor;n/a;Affluent Customer;N;Yes;Moose Avenue;1;1 Moose Avenue;2017;NSW;Australia;8
691;Carver;Carwardine;Male;1954-08-25;;Financial Services;Affluent Customer;N;Yes;Bartelt Center;02;02 Bartelt Center;2745;NSW;Australia;8
692;Goraud;Ayling;Male;1987-12-25;Database Administrator IV;Property;Mass Customer;N;No;Sachs Circle;0650;0650 Sachs Circle;2769;NSW;Australia;10
693;Bambi;Hebblethwaite;Female;1970-10-27;;Financial Services;Affluent Customer;N;Yes;Veith Crossing;16420;16420 Veith Crossing;4214;QLD;Australia;7
694;Lilith;Lanning;Female;1968-12-28;Media Manager III;Health;Mass Customer;N;No;Charing Cross Plaza;81310;81310 Charing Cross Plaza;3805;Victoria;Australia;7
695;Kevan;Kubal;Male;1977-11-30;Engineer II;Health;High Net Worth;N;No;Merrick Center;37430;37430 Merrick Center;2770;NSW;Australia;6
696;Arch;Gaitskill;Male;1966-02-06;Programmer Analyst II;n/a;Affluent Customer;N;Yes;Sheridan Way;6046;6046 Sheridan Way;2322;NSW;Australia;3
697;Weston;Brokenshaw;Male;1986-11-29;Environmental Specialist;Entertainment;Mass Customer;N;No;Packers Street;537;537 Packers Street;4562;QLD;Australia;5
698;Ellette;Fahy;Female;1996-07-20;Human Resources Manager;Manufacturing;High Net Worth;N;Yes;Briar Crest Court;6;6 Briar Crest Court;2117;NSW;Australia;12
699;Mirabella;Richter;Female;1972-08-04;Account Representative IV;IT;Affluent Customer;N;Yes;Lillian Plaza;4;4 Lillian Plaza;2283;NSW;Australia;6
700;Josias;Mulliner;Male;1990-02-20;;Financial Services;Mass Customer;N;No;Colorado Plaza;70836;70836 Colorado Plaza;2571;NSW;Australia;11
701;Ransell;Ruler;Male;1956-05-01;Food Chemist;Health;Mass Customer;N;Yes;Emmet Street;15;15 Emmet Street;2233;NSW;Australia;10
702;Zorina;Bosomworth;Female;1960-02-09;Help Desk Technician;n/a;Mass Customer;N;No;Dottie Court;8;8 Dottie Court;3480;Victoria;Australia;1
703;Ethelda;;Female;1966-10-31;;Property;Mass Customer;N;No;Stephen Pass;520;520 Stephen Pass;3011;Victoria;Australia;9
704;Lindsay;Acaster;Female;1998-12-08;Research Nurse;Health;Mass Customer;N;No;Upham Hill;18939;18939 Upham Hill;3551;Victoria;Australia;3
705;Eddie;Yekel;Male;1964-01-16;Quality Engineer;Retail;High Net Worth;N;No;Porter Lane;4222;4222 Porter Lane;3136;Victoria;Australia;9
706;Kane;Gaffer;Male;1990-01-06;Media Manager IV;Financial Services;High Net Worth;N;Yes;Nobel Junction;1721;1721 Nobel Junction;2753;NSW;Australia;8
707;Homere;Rounds;Male;1973-07-23;Executive Secretary;n/a;Mass Customer;N;Yes;Pierstorff Lane;30550;30550 Pierstorff Lane;3093;Victoria;Australia;7
708;Idalina;Wilcot;Female;1987-02-15;Safety Technician II;IT;Mass Customer;N;Yes;Morning Drive;6;6 Morning Drive;2232;NSW;Australia;9
709;Holly;Cavil;Female;1979-12-11;Accountant III;Financial Services;Mass Customer;N;Yes;Mariners Cove Place;646;646 Mariners Cove Place;3023;Victoria;Australia;6
710;Benton;Oakly;Male;1970-03-01;Sales Representative;Retail;High Net Worth;N;Yes;Londonderry Trail;51;51 Londonderry Trail;2153;NSW;Australia;10
711;Audrey;Vickerman;Female;1972-03-03;;n/a;Affluent Customer;N;No;Darwin Terrace;4086;4086 Darwin Terrace;2176;NSW;Australia;9
712;Norine;Antonik;Female;1961-05-20;;IT;Mass Customer;N;No;Hermina Road;4033;4033 Hermina Road;2304;NSW;Australia;7
